-181.201, -55.177, 15.048, 23.050
-181.198, -55.680, 15.098, 23.083
-181.195, -56.185, 15.149, 23.116
-181.192, -56.691, 15.200, 23.149
-181.189, -57.199, 15.251, 23.182
-181.187, -57.708, 15.302, 23.215
-181.184, -58.220, 15.353, 23.248
-181.181, -58.733, 15.405, 23.281
-181.178, -59.248, 15.456, 23.314
-181.175, -59.764, 15.508, 23.347
-181.172, -60.282, 15.560, 23.380
-181.169, -60.802, 15.613, 23.413
-181.166, -61.324, 15.665, 23.446
-181.163, -61.848, 15.717, 23.479
-181.160, -62.373, 15.770, 23.512
-181.157, -62.900, 15.823, 23.545
-181.154, -63.429, 15.876, 23.578
-181.151, -63.959, 15.930, 23.611
-181.148, -64.492, 15.983, 23.644
-181.145, -65.026, 16.037, 23.677
-181.142, -65.562, 16.091, 23.710
-181.138, -66.100, 16.145, 23.743
-181.135, -66.639, 16.199, 23.776
-181.132, -67.180, 16.253, 23.809
-181.129, -67.724, 16.308, 23.842
-181.125, -68.269, 16.363, 23.875
-181.122, -68.815, 16.418, 23.908
-181.119, -69.364, 16.473, 23.941
-181.115, -69.915, 16.528, 23.974
-181.112, -70.467, 16.584, 24.007
-181.109, -71.021, 16.640, 24.040
-181.105, -71.577, 16.696, 24.073
-181.102, -72.135, 16.752, 24.106
-181.098, -72.695, 16.808, 24.139
-181.095, -73.257, 16.865, 24.172
-181.091, -73.820, 16.921, 24.205
-181.088, -74.386, 16.978, 24.238
-181.084, -74.953, 17.035, 24.271
-181.080, -75.522, 17.093, 24.304
-181.077, -76.094, 17.150, 24.337
-181.073, -76.667, 17.208, 24.370
-181.069, -77.242, 17.266, 24.403
-181.066, -77.819, 17.324, 24.436
-181.062, -78.398, 17.382, 24.469
-181.058, -78.979, 17.440, 24.502
-181.054, -79.562, 17.499, 24.535
-181.050, -80.146, 17.558, 24.568
-181.046, -80.733, 17.617, 24.601
-181.043, -81.322, 17.676, 24.634
-181.039, -81.913, 17.736, 24.667
-181.035, -82.505, 17.795, 24.700
-181.031, -83.100, 17.855, 24.733
-181.027, -83.697, 17.915, 24.766
-181.023, -84.295, 17.975, 24.799
-181.019, -84.896, 18.036, 24.832
-181.014, -85.499, 18.097, 24.865
-181.010, -86.104, 18.157, 24.898
-181.006, -86.710, 18.218, 24.931
-181.002, -87.319, 18.279, 24.964
-180.998, -87.930, 18.336, 24.997
-180.994, -88.542, 18.386, 25.030
-180.989, -89.156, 18.426, 25.063
-180.985, -89.771, 18.456, 25.096
-180.981, -90.386, 18.475, 25.129
-180.976, -91.002, 18.485, 25.162
-180.972, -91.618, 18.486, 25.195
-180.967, -92.234, 18.479, 25.228
-180.963, -92.849, 18.463, 25.261
-180.959, -93.463, 18.441, 25.294
-180.954, -94.077, 18.413, 25.327
-180.950, -94.689, 18.380, 25.360
-180.945, -95.300, 18.342, 25.393
-180.941, -95.910, 18.301, 25.426
-180.936, -96.519, 18.257, 25.459
-180.932, -97.125, 18.211, 25.492
-180.928, -97.731, 18.163, 25.525
-180.923, -98.335, 18.113, 25.558
-180.919, -98.937, 18.062, 25.591
-180.914, -99.537, 18.010, 25.624
-180.910, -100.136, 17.958, 25.657
-180.905, -100.733, 17.906, 25.690
-180.901, -101.328, 17.854, 25.723
-180.896, -101.922, 17.802, 25.756
-180.892, -102.514, 17.751, 25.789
-180.887, -103.104, 17.701, 25.822
-180.883, -103.693, 17.651, 25.855
-180.878, -104.280, 17.602, 25.888
-180.873, -104.865, 17.555, 25.921
-180.869, -105.449, 17.508, 25.954
-180.864, -106.032, 17.462, 25.987
-180.860, -106.613, 17.418, 26.020
-180.855, -107.192, 17.375, 26.053
-180.851, -107.770, 17.332, 26.086
-180.846, -108.347, 17.291, 26.119
-180.842, -108.922, 17.251, 26.152
-180.837, -109.496, 17.212, 26.185
-180.833, -110.069, 17.174, 26.218
-180.828, -110.641, 17.136, 26.251
-180.823, -111.211, 17.100, 26.284
-180.819, -111.780, 17.064, 26.317
-180.814, -112.348, 17.029, 26.350
-180.810, -112.915, 16.995, 26.383
-180.805, -113.481, 16.962, 26.416
-180.800, -114.045, 16.929, 26.449
-180.796, -114.609, 16.897, 26.482
-180.791, -115.171, 16.865, 26.515
-180.786, -115.733, 16.834, 26.548
-180.782, -116.293, 16.803, 26.581
-180.777, -116.852, 16.772, 26.614
-180.772, -117.411, 16.742, 26.647
-180.768, -117.968, 16.712, 26.680
-180.763, -118.524, 16.683, 26.713
-180.758, -119.080, 16.653, 26.746
-180.754, -119.634, 16.624, 26.779
-180.749, -120.188, 16.595, 26.812
-180.744, -120.740, 16.567, 26.845
-180.739, -121.292, 16.538, 26.878
-180.735, -121.842, 16.509, 26.911
-180.730, -122.392, 16.481, 26.944
-180.725, -122.940, 16.453, 26.977
-180.720, -123.488, 16.424, 27.010
-180.716, -124.035, 16.396, 27.043
-180.711, -124.581, 16.368, 27.076
-180.706, -125.126, 16.340, 27.109
-180.701, -125.670, 16.312, 27.142
-180.696, -126.213, 16.284, 27.175
-180.692, -126.755, 16.257, 27.208
-180.687, -127.296, 16.229, 27.241
-180.682, -127.836, 16.201, 27.274
-180.677, -128.376, 16.174, 27.307
-180.672, -128.914, 16.146, 27.340
-180.667, -129.452, 16.119, 27.373
-180.663, -129.988, 16.091, 27.406
-180.658, -130.524, 16.064, 27.439
-180.653, -131.059, 16.036, 27.472
-180.648, -131.592, 16.009, 27.505
-180.643, -132.125, 15.982, 27.538
-180.638, -132.657, 15.954, 27.571
-180.633, -133.188, 15.927, 27.604
-180.628, -133.719, 15.900, 27.637
-180.623, -134.248, 15.873, 27.670
-180.618, -134.776, 15.846, 27.703
-180.613, -135.304, 15.819, 27.736
-180.608, -135.831, 15.792, 27.769
-180.603, -136.356, 15.765, 27.802
-180.598, -136.881, 15.739, 27.835
-180.593, -137.405, 15.712, 27.868
-180.588, -137.928, 15.685, 27.901
-180.583, -138.450, 15.659, 27.934
-180.578, -138.972, 15.632, 27.967
-180.573, -139.492, 15.606, 28.000
-180.568, -140.011, 15.580, 28.033
-180.563, -140.530, 15.553, 28.066
-180.558, -141.048, 15.527, 28.099
-180.553, -141.565, 15.501, 28.132
-180.548, -142.081, 15.475, 28.165
-180.543, -142.596, 15.449, 28.198
-180.538, -143.110, 15.422, 28.231
-180.533, -143.624, 15.397, 28.264
-180.527, -144.136, 15.371, 28.297
-180.522, -144.648, 15.345, 28.330
-180.517, -145.159, 15.319, 28.363
-180.512, -145.669, 15.293, 28.396
-180.507, -146.178, 15.268, 28.429
-180.502, -146.686, 15.242, 28.462
-180.496, -147.193, 15.216, 28.495
-180.491, -147.700, 15.191, 28.528
-180.486, -148.206, 15.165, 28.561
-180.481, -148.710, 15.140, 28.594
-180.476, -149.214, 15.115, 28.627
-180.470, -149.718, 15.089, 28.660
-180.465, -150.220, 15.064, 28.693
-180.460, -150.721, 15.039, 28.726
-180.454, -151.222, 15.014, 28.759
-180.449, -151.722, 14.989, 28.792
-180.444, -152.221, 14.964, 28.825
-180.438, -152.719, 14.939, 28.858
-180.433, -153.216, 14.914, 28.891
-180.428, -153.713, 14.889, 28.924
-180.422, -154.208, 14.864, 28.957
-180.417, -154.703, 14.839, 28.990
-180.412, -155.197, 14.814, 29.023
-180.406, -155.690, 14.790, 29.056
-180.401, -156.183, 14.765, 29.089
-180.395, -156.674, 14.740, 29.122
-180.390, -157.165, 14.716, 29.155
-180.384, -157.655, 14.691, 29.188
-180.379, -158.144, 14.667, 29.221
-180.373, -158.632, 14.642, 29.254
-180.368, -159.120, 14.618, 29.287
-180.362, -159.606, 14.594, 29.320
-180.357, -160.092, 14.569, 29.353
-180.351, -160.577, 14.545, 29.386
-180.346, -161.061, 14.521, 29.419
-180.340, -161.545, 14.497, 29.452
-180.335, -162.027, 14.473, 29.485
-180.329, -162.509, 14.449, 29.518
-180.323, -162.990, 14.425, 29.551
-180.318, -163.470, 14.401, 29.584
-180.312, -163.950, 14.377, 29.617
-180.306, -164.428, 14.353, 29.650
-180.301, -164.906, 14.329, 29.683
-180.295, -165.383, 14.305, 29.716
-180.289, -165.859, 14.281, 29.749
-180.283, -166.335, 14.258, 29.782
-180.278, -166.809, 14.234, 29.815
-180.272, -167.283, 14.210, 29.848
-180.266, -167.756, 14.187, 29.881
-180.260, -168.229, 14.163, 29.914
-180.254, -168.700, 14.139, 29.947
-180.248, -169.171, 14.116, 29.980
-180.242, -169.641, 14.093, 30.013
-180.236, -170.110, 14.069, 30.046
-180.230, -170.578, 14.046, 30.079
-180.224, -171.046, 14.022, 30.112
-180.218, -171.513, 13.999, 30.145
-180.212, -171.979, 13.976, 30.178
-180.206, -172.444, 13.953, 30.211
-180.200, -172.908, 13.930, 30.244
-180.194, -173.372, 13.906, 30.277
-180.188, -173.835, 13.883, 30.310
-180.182, -174.297, 13.860, 30.343
-180.176, -174.758, 13.837, 30.376
-180.169, -175.219, 13.814, 30.409
-180.163, -175.679, 13.791, 30.442
-180.157, -176.138, 13.769, 30.475
-180.150, -176.596, 13.746, 30.508
-180.144, -177.054, 13.723, 30.541
-180.138, -177.511, 13.700, 30.574
-180.131, -177.967, 13.677, 30.607
-180.125, -178.422, 13.655, 30.640
-180.118, -178.877, 13.632, 30.673
-180.112, -179.331, 13.609, 30.706
-180.105, -179.784, 13.587, 30.739
-180.098, -180.236, 13.564, 30.772
-180.092, -180.687, 13.542, 30.805
-180.085, -181.138, 13.519, 30.838
-180.078, -181.588, 13.497, 30.871
-180.072, -182.038, 13.475, 30.904
-180.065, -182.486, 13.452, 30.937
-180.058, -182.934, 13.430, 30.970
-180.051, -183.381, 13.408, 31.003
-180.044, -183.827, 13.385, 31.036
-180.037, -184.273, 13.363, 31.069
-180.029, -184.718, 13.341, 31.102
-180.022, -185.162, 13.319, 31.135
-180.015, -185.605, 13.297, 31.168
-180.008, -186.048, 13.275, 31.201
-180.000, -186.490, 13.253, 31.234
-179.993, -186.931, 13.231, 31.267
-179.985, -187.371, 13.209, 31.300
-179.977, -187.811, 13.187, 31.333
-179.970, -188.250, 13.165, 31.366
-179.962, -188.688, 13.143, 31.399
-179.954, -189.125, 13.121, 31.432
-179.945, -189.562, 13.100, 31.465
-179.937, -189.998, 13.078, 31.498
-179.929, -190.434, 13.056, 31.531
-179.920, -190.868, 13.035, 31.564
-179.912, -191.302, 13.013, 31.597
-179.903, -191.735, 12.991, 31.630
-179.894, -192.168, 12.970, 31.663
-179.885, -192.599, 12.948, 31.696
-179.875, -193.030, 12.927, 31.729
-179.865, -193.460, 12.905, 31.762
-179.856, -193.890, 12.884, 31.795
-179.845, -194.319, 12.863, 31.828
-179.834, -194.747, 12.841, 31.861
-179.821, -195.174, 12.820, 31.894
-179.805, -195.601, 12.794, 31.927
-179.783, -196.026, 12.768, 31.960
-179.759, -196.450, 12.744, 31.993
-179.728, -196.873, 12.714, 32.026
-179.691, -197.294, 12.693, 32.059
-179.647, -197.714, 12.673, 32.092
-179.597, -198.133, 12.669, 32.125
-179.541, -198.552, 12.680, 32.158
-179.479, -198.970, 12.690, 32.191
-179.413, -199.388, 12.714, 32.224
-179.339, -199.806, 12.738, 32.257
-179.262, -200.224, 12.772, 32.290
-179.179, -200.642, 12.808, 32.323
-179.092, -201.061, 12.851, 32.356
-179.004, -201.482, 12.897, 32.389
-178.910, -201.903, 12.944, 32.422
-178.814, -202.325, 12.995, 32.455
-178.713, -202.747, 13.044, 32.488
-178.609, -203.171, 13.098, 32.521
-178.500, -203.595, 13.149, 32.554
-178.387, -204.020, 13.204, 32.587
-178.273, -204.446, 13.261, 32.620
-178.154, -204.873, 13.315, 32.653
-178.032, -205.302, 13.371, 32.686
-177.906, -205.730, 13.424, 32.719
-177.776, -206.160, 13.481, 32.752
-177.642, -206.590, 13.535, 32.785
-177.504, -207.021, 13.593, 32.818
-177.363, -207.453, 13.648, 32.851
-177.218, -207.885, 13.706, 32.884
-177.071, -208.319, 13.765, 32.917
-176.921, -208.754, 13.820, 32.950
-176.768, -209.190, 13.878, 32.983
-176.611, -209.626, 13.933, 33.016
-176.451, -210.064, 13.990, 33.049
-176.287, -210.502, 14.044, 33.082
-176.120, -210.940, 14.101, 33.115
-175.950, -211.380, 14.155, 33.148
-175.777, -211.820, 14.211, 33.181
-175.600, -212.261, 14.266, 33.214
-175.421, -212.703, 14.322, 33.247
-175.239, -213.145, 14.376, 33.280
-175.055, -213.589, 14.432, 33.313
-174.868, -214.034, 14.487, 33.346
-174.678, -214.479, 14.541, 33.379
-174.487, -214.926, 14.596, 33.412
-174.291, -215.373, 14.649, 33.445
-174.094, -215.821, 14.703, 33.478
-173.893, -216.269, 14.756, 33.511
-173.689, -216.718, 14.810, 33.544
-173.483, -217.168, 14.862, 33.577
-173.274, -217.618, 14.916, 33.610
-173.062, -218.070, 14.969, 33.643
-172.848, -218.522, 15.024, 33.676
-172.631, -218.975, 15.077, 33.709
-172.412, -219.428, 15.131, 33.742
-172.191, -219.883, 15.184, 33.775
-171.967, -220.338, 15.238, 33.808
-171.741, -220.795, 15.292, 33.841
-171.512, -221.252, 15.346, 33.874
-171.282, -221.710, 15.399, 33.907
-171.049, -222.169, 15.453, 33.940
-170.813, -222.628, 15.507, 33.973
-170.576, -223.089, 15.561, 34.006
-170.336, -223.550, 15.614, 34.039
-170.094, -224.012, 15.669, 34.072
-169.850, -224.475, 15.722, 34.105
-169.603, -224.939, 15.777, 34.138
-169.354, -225.404, 15.831, 34.171
-169.104, -225.870, 15.886, 34.204
-168.851, -226.337, 15.940, 34.237
-168.595, -226.804, 15.994, 34.270
-168.338, -227.273, 16.049, 34.303
-168.078, -227.742, 16.104, 34.336
-167.817, -228.212, 16.160, 34.369
-167.553, -228.684, 16.215, 34.402
-167.288, -229.156, 16.271, 34.435
-167.021, -229.630, 16.326, 34.468
-166.752, -230.104, 16.382, 34.501
-166.481, -230.580, 16.438, 34.534
-166.208, -231.057, 16.494, 34.567
-165.933, -231.535, 16.550, 34.600
-165.656, -232.014, 16.607, 34.633
-165.378, -232.493, 16.663, 34.666
-165.097, -232.974, 16.719, 34.699
-164.814, -233.456, 16.776, 34.732
-164.529, -233.939, 16.833, 34.765
-164.243, -234.423, 16.891, 34.798
-163.955, -234.909, 16.948, 34.831
-163.665, -235.396, 17.006, 34.864
-163.374, -235.883, 17.064, 34.897
-163.081, -236.373, 17.122, 34.930
-162.786, -236.863, 17.180, 34.963
-162.490, -237.355, 17.238, 34.996
-162.191, -237.848, 17.296, 35.029
-161.891, -238.342, 17.355, 35.062
-161.590, -238.837, 17.414, 35.095
-161.286, -239.334, 17.473, 35.128
-160.982, -239.832, 17.532, 35.161
-160.676, -240.331, 17.591, 35.194
-160.368, -240.832, 17.651, 35.227
-160.058, -241.334, 17.711, 35.260
-159.747, -241.838, 17.771, 35.293
-159.435, -242.343, 17.831, 35.326
-159.121, -242.850, 17.891, 35.359
-158.806, -243.358, 17.951, 35.392
-158.489, -243.867, 18.012, 35.425
-158.171, -244.378, 18.073, 35.458
-157.852, -244.891, 18.134, 35.491
-157.531, -245.405, 18.195, 35.524
-157.209, -245.921, 18.257, 35.557
-156.886, -246.439, 18.319, 35.590
-156.562, -246.958, 18.380, 35.623
-156.236, -247.479, 18.443, 35.656
-155.910, -248.002, 18.505, 35.689
-155.582, -248.526, 18.567, 35.722
-155.253, -249.053, 18.630, 35.755
-154.924, -249.581, 18.693, 35.788
-154.593, -250.111, 18.756, 35.821
-154.261, -250.643, 18.819, 35.854
-153.929, -251.177, 18.882, 35.887
-153.596, -251.713, 18.946, 35.920
-153.262, -252.251, 19.010, 35.953
-152.928, -252.791, 19.073, 35.986
-152.592, -253.333, 19.137, 36.019
-152.257, -253.877, 19.199, 36.052
-151.921, -254.424, 19.254, 36.085
-151.585, -254.972, 19.300, 36.118
-151.249, -255.521, 19.336, 36.151
-150.914, -256.072, 19.362, 36.184
-150.579, -256.625, 19.378, 36.217
-150.246, -257.178, 19.385, 36.250
-149.914, -257.732, 19.384, 36.283
-149.584, -258.286, 19.375, 36.316
-149.255, -258.841, 19.358, 36.349
-148.929, -259.396, 19.336, 36.382
-148.604, -259.952, 19.308, 36.415
-148.282, -260.508, 19.276, 36.448
-147.963, -261.064, 19.240, 36.481
-147.646, -261.620, 19.201, 36.514
-147.333, -262.176, 19.159, 36.547
-147.024, -262.733, 19.114, 36.580
-146.719, -263.291, 19.066, 36.613
-146.420, -263.849, 19.018, 36.646
-146.126, -264.409, 18.967, 36.679
-145.839, -264.971, 18.920, 36.712
-145.558, -265.534, 18.882, 36.745
-145.284, -266.099, 18.850, 36.778
-145.015, -266.666, 18.828, 36.811
-144.752, -267.235, 18.813, 36.844
-144.495, -267.807, 18.803, 36.877
-144.242, -268.380, 18.803, 36.910
-143.993, -268.956, 18.808, 36.943
-143.747, -269.534, 18.822, 36.976
-143.506, -270.114, 18.841, 37.009
-143.268, -270.696, 18.865, 37.042
-143.033, -271.281, 18.895, 37.075
-142.802, -271.868, 18.927, 37.108
-142.574, -272.457, 18.961, 37.141
-142.350, -273.049, 18.995, 37.174
-142.129, -273.644, 19.027, 37.207
-141.912, -274.240, 19.055, 37.240
-141.698, -274.839, 19.083, 37.273
-141.487, -275.440, 19.107, 37.306
-141.280, -276.043, 19.129, 37.339
-141.077, -276.647, 19.145, 37.372
-140.877, -277.253, 19.157, 37.405
-140.681, -277.861, 19.166, 37.438
-140.489, -278.470, 19.170, 37.471
-140.301, -279.081, 19.170, 37.504
-140.116, -279.692, 19.166, 37.537
-139.935, -280.304, 19.158, 37.570
-139.757, -280.917, 19.147, 37.603
-139.582, -281.530, 19.131, 37.636
-139.412, -282.143, 19.112, 37.669
-139.244, -282.757, 19.089, 37.702
-139.081, -283.371, 19.064, 37.735
-138.921, -283.985, 19.035, 37.768
-138.765, -284.599, 19.004, 37.801
-138.613, -285.213, 18.971, 37.834
-138.464, -285.826, 18.936, 37.867
-138.319, -286.439, 18.900, 37.900
-138.177, -287.051, 18.862, 37.933
-138.038, -287.663, 18.823, 37.966
-137.902, -288.275, 18.783, 37.999
-137.771, -288.885, 18.743, 38.032
-137.642, -289.495, 18.701, 38.065
-137.517, -290.105, 18.660, 38.098
-137.395, -290.713, 18.618, 38.131
-137.276, -291.321, 18.576, 38.164
-137.161, -291.928, 18.534, 38.197
-137.049, -292.535, 18.492, 38.230
-136.941, -293.140, 18.450, 38.263
-136.836, -293.745, 18.408, 38.296
-136.734, -294.349, 18.368, 38.329
-136.636, -294.952, 18.327, 38.362
-136.539, -295.554, 18.288, 38.395
-136.446, -296.155, 18.248, 38.428
-136.357, -296.756, 18.209, 38.461
-136.270, -297.356, 18.171, 38.494
-136.186, -297.954, 18.134, 38.527
-136.105, -298.552, 18.097, 38.560
-136.027, -299.150, 18.060, 38.593
-135.953, -299.746, 18.024, 38.626
-135.881, -300.341, 17.988, 38.659
-135.812, -300.936, 17.953, 38.692
-135.746, -301.530, 17.919, 38.725
-135.683, -302.123, 17.885, 38.758
-135.623, -302.715, 17.851, 38.791
-135.566, -303.307, 17.818, 38.824
-135.512, -303.897, 17.786, 38.857
-135.461, -304.487, 17.754, 38.890
-135.412, -305.076, 17.722, 38.923
-135.366, -305.664, 17.691, 38.956
-135.323, -306.251, 17.660, 38.989
-135.283, -306.838, 17.629, 39.022
-135.246, -307.424, 17.598, 39.055
-135.212, -308.008, 17.568, 39.088
-135.180, -308.592, 17.538, 39.121
-135.152, -309.175, 17.508, 39.154
-135.127, -309.758, 17.478, 39.187
-135.104, -310.339, 17.449, 39.220
-135.085, -310.919, 17.419, 39.253
-135.067, -311.499, 17.391, 39.286
-135.053, -312.078, 17.362, 39.319
-135.041, -312.656, 17.333, 39.352
-135.032, -313.233, 17.305, 39.385
-135.026, -313.809, 17.275, 39.418
-135.023, -314.384, 17.247, 39.451
-135.024, -314.958, 17.218, 39.484
-135.026, -315.531, 17.190, 39.517
-135.032, -316.103, 17.162, 39.550
-135.040, -316.674, 17.134, 39.583
-135.051, -317.244, 17.106, 39.616
-135.066, -317.814, 17.077, 39.649
-135.083, -318.382, 17.049, 39.682
-135.104, -318.949, 17.021, 39.715
-135.127, -319.515, 16.994, 39.748
-135.153, -320.080, 16.966, 39.781
-135.181, -320.644, 16.939, 39.814
-135.213, -321.207, 16.911, 39.847
-135.247, -321.769, 16.884, 39.880
-135.284, -322.330, 16.856, 39.913
-135.325, -322.889, 16.827, 39.946
-135.369, -323.448, 16.800, 39.979
-135.416, -324.005, 16.772, 40.012
-135.466, -324.561, 16.745, 40.045
-135.519, -325.116, 16.718, 40.078
-135.575, -325.670, 16.691, 40.111
-135.633, -326.222, 16.664, 40.144
-135.695, -326.773, 16.637, 40.177
-135.759, -327.323, 16.610, 40.210
-135.828, -327.872, 16.582, 40.243
-135.900, -328.419, 16.555, 40.276
-135.975, -328.965, 16.528, 40.309
-136.052, -329.510, 16.502, 40.342
-136.134, -330.053, 16.475, 40.375
-136.217, -330.595, 16.449, 40.408
-136.304, -331.135, 16.422, 40.441
-136.394, -331.675, 16.396, 40.474
-136.488, -332.212, 16.369, 40.507
-136.584, -332.749, 16.343, 40.540
-136.684, -333.283, 16.316, 40.573
-136.788, -333.816, 16.288, 40.606
-136.896, -334.348, 16.262, 40.639
-137.007, -334.877, 16.235, 40.672
-137.121, -335.405, 16.210, 40.705
-137.239, -335.932, 16.183, 40.738
-137.360, -336.457, 16.158, 40.771
-137.485, -336.980, 16.132, 40.804
-137.612, -337.501, 16.107, 40.837
-137.743, -338.021, 16.081, 40.870
-137.877, -338.539, 16.056, 40.903
-138.016, -339.055, 16.029, 40.936
-138.157, -339.570, 16.004, 40.969
-138.303, -340.082, 15.977, 41.002
-138.452, -340.592, 15.951, 41.035
-138.605, -341.101, 15.925, 41.068
-138.763, -341.606, 15.897, 41.101
-138.925, -342.110, 15.871, 41.134
-139.092, -342.611, 15.845, 41.167
-139.261, -343.110, 15.820, 41.200
-139.435, -343.607, 15.795, 41.233
-139.612, -344.102, 15.771, 41.266
-139.793, -344.595, 15.746, 41.299
-139.977, -345.085, 15.722, 41.332
-140.166, -345.573, 15.697, 41.365
-140.358, -346.059, 15.673, 41.398
-140.555, -346.542, 15.646, 41.431
-140.755, -347.023, 15.622, 41.464
-140.960, -347.500, 15.595, 41.497
-141.169, -347.975, 15.571, 41.530
-141.383, -348.447, 15.544, 41.563
-141.600, -348.916, 15.519, 41.596
-141.823, -349.382, 15.492, 41.629
-142.049, -349.845, 15.469, 41.662
-142.280, -350.305, 15.442, 41.695
-142.515, -350.762, 15.418, 41.728
-142.756, -351.215, 15.393, 41.761
-143.000, -351.665, 15.378, 41.794
-143.250, -352.112, 15.368, 41.827
-143.503, -352.557, 15.370, 41.860
-143.760, -353.000, 15.382, 41.893
-144.018, -353.444, 15.401, 41.926
-144.277, -353.889, 15.425, 41.959
-144.535, -354.335, 15.453, 41.992
-144.793, -354.783, 15.488, 42.025
-145.050, -355.232, 15.529, 42.058
-145.307, -355.684, 15.575, 42.091
-145.564, -356.137, 15.626, 42.124
-145.821, -356.592, 15.680, 42.157
-146.078, -357.049, 15.736, 42.190
-146.337, -357.508, 15.795, 42.223
-146.598, -357.967, 15.857, 42.256
-146.860, -358.429, 15.922, 42.289
-147.123, -358.892, 15.989, 42.322
-147.389, -359.356, 16.059, 42.355
-147.656, -359.823, 16.130, 42.388
-147.925, -360.291, 16.203, 42.421
-148.195, -360.761, 16.276, 42.454
-148.466, -361.233, 16.349, 42.487
-148.739, -361.707, 16.422, 42.520
-149.013, -362.183, 16.495, 42.553
-149.289, -362.661, 16.569, 42.586
-149.566, -363.141, 16.643, 42.619
-149.844, -363.624, 16.716, 42.652
-150.123, -364.108, 16.789, 42.685
-150.404, -364.595, 16.862, 42.718
-150.686, -365.083, 16.934, 42.751
-150.969, -365.573, 17.006, 42.784
-151.254, -366.066, 17.077, 42.817
-151.540, -366.560, 17.147, 42.850
-151.827, -367.056, 17.217, 42.883
-152.115, -367.554, 17.286, 42.916
-152.405, -368.054, 17.355, 42.949
-152.696, -368.556, 17.423, 42.982
-152.988, -369.060, 17.491, 43.015
-153.281, -369.566, 17.558, 43.048
-153.575, -370.074, 17.625, 43.081
-153.871, -370.584, 17.691, 43.114
-154.167, -371.096, 17.757, 43.147
-154.464, -371.610, 17.822, 43.180
-154.762, -372.125, 17.887, 43.213
-155.062, -372.643, 17.951, 43.246
-155.362, -373.162, 18.016, 43.279
-155.663, -373.684, 18.080, 43.312
-155.965, -374.207, 18.144, 43.345
-156.268, -374.732, 18.207, 43.378
-156.572, -375.259, 18.271, 43.411
-156.877, -375.788, 18.334, 43.444
-157.183, -376.319, 18.398, 43.477
-157.489, -376.852, 18.461, 43.510
-157.797, -377.387, 18.524, 43.543
-158.105, -377.924, 18.588, 43.576
-158.414, -378.463, 18.651, 43.609
-158.723, -379.004, 18.715, 43.642
-159.034, -379.547, 18.778, 43.675
-159.345, -380.092, 18.842, 43.708
-159.656, -380.640, 18.906, 43.741
-159.969, -381.189, 18.970, 43.774
-160.282, -381.740, 19.034, 43.807
-160.595, -382.293, 19.098, 43.840
-160.909, -382.849, 19.163, 43.873
-161.224, -383.407, 19.227, 43.906
-161.539, -383.967, 19.292, 43.939
-161.855, -384.529, 19.357, 43.972
-162.171, -385.093, 19.423, 44.005
-162.488, -385.660, 19.488, 44.038
-162.806, -386.228, 19.554, 44.071
-163.123, -386.799, 19.620, 44.104
-163.442, -387.373, 19.687, 44.137
-163.760, -387.948, 19.753, 44.170
-164.079, -388.526, 19.820, 44.203
-164.398, -389.107, 19.887, 44.236
-164.718, -389.689, 19.954, 44.269
-165.038, -390.275, 20.022, 44.302
-165.358, -390.862, 20.089, 44.335
-165.678, -391.452, 20.157, 44.368
-165.998, -392.045, 20.225, 44.401
-166.319, -392.640, 20.294, 44.434
-166.640, -393.237, 20.362, 44.467
-166.961, -393.837, 20.431, 44.500
-167.282, -394.440, 20.501, 44.533
-167.603, -395.045, 20.570, 44.566
-167.924, -395.653, 20.640, 44.599
-168.245, -396.264, 20.710, 44.632
-168.566, -396.877, 20.779, 44.665
-168.887, -397.493, 20.850, 44.698
-169.207, -398.111, 20.920, 44.731
-169.528, -398.733, 20.991, 44.764
-169.849, -399.357, 21.062, 44.797
-170.169, -399.984, 21.133, 44.830
-170.489, -400.613, 21.205, 44.863
-170.808, -401.246, 21.276, 44.896
-171.127, -401.881, 21.347, 44.929
-171.446, -402.519, 21.411, 44.962
-171.764, -403.160, 21.466, 44.995
-172.081, -403.802, 21.509, 45.028
-172.397, -404.446, 21.538, 45.061
-172.712, -405.092, 21.555, 45.094
-173.025, -405.738, 21.560, 45.127
-173.336, -406.385, 21.554, 45.160
-173.646, -407.032, 21.537, 45.193
-173.953, -407.679, 21.510, 45.226
-174.259, -408.326, 21.476, 45.259
-174.562, -408.973, 21.435, 45.292
-174.863, -409.619, 21.387, 45.325
-175.161, -410.264, 21.335, 45.358
-175.457, -410.909, 21.279, 45.391
-175.750, -411.553, 21.219, 45.424
-176.040, -412.195, 21.157, 45.457
-176.328, -412.837, 21.092, 45.490
-176.613, -413.477, 21.026, 45.523
-176.895, -414.117, 20.960, 45.556
-177.174, -414.755, 20.892, 45.589
-177.451, -415.391, 20.825, 45.622
-177.725, -416.027, 20.759, 45.655
-177.996, -416.661, 20.693, 45.688
-178.265, -417.295, 20.628, 45.721
-178.531, -417.927, 20.564, 45.754
-178.794, -418.558, 20.501, 45.787
-179.055, -419.188, 20.440, 45.820
-179.312, -419.817, 20.381, 45.853
-179.567, -420.445, 20.323, 45.886
-179.819, -421.072, 20.267, 45.919
-180.069, -421.698, 20.213, 45.952
-180.316, -422.323, 20.161, 45.985
-180.561, -422.948, 20.111, 46.018
-180.803, -423.572, 20.062, 46.051
-181.042, -424.195, 20.015, 46.084
-181.280, -424.817, 19.970, 46.117
